Scheme Code,Scheme Name,Scheme Category,Classification,Main Category,Sub Category,Flag,Commission
112039,Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,FoF Domestic,TRUE,OFF
112038,Quantum Diversified Equity All Cap Active FOF - Direct Plan IDCW,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,FoF Domestic,FALSE,OFF
141063,Quantum Diversified Equity All Cap Active FOF - Regular Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,FoF Domestic,TRUE,OFF
141062,Quantum Diversified Equity All Cap Active FOF - Regular Plan IDCW,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,FoF Domestic,FALSE,OFF
115132,Quantum Gold ETF FOF - Direct Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
141064,Quantum Gold ETF FOF - Regular Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
117608,Quantum Multi Asset Active FOF - Direct Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
141072,Quantum Multi Asset Active FOF - Regular Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
150390,Quantum Nifty 50 ETF FOF - Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
150389,Quantum Nifty 50 ETF FOF - Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153832,SBI Dynamic Asset Allocation Active FoF - Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153831,SBI Dynamic Asset Allocation Active FoF - Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153834,SBI Dynamic Asset Allocation Active FoF - Regular Plan - Income Distribution Cum Capital Withdrawal Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
153833,SBI Dynamic Asset Allocation Active FoF- Direct Plan- Income Cum Distribution Capital Withdrawal Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
119789,SBI Gold Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
115677,SBI Gold Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
115676,SBI GOLD FUND REGULAR PLAN - GROWTH,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
119788,SBI GOLD FUND- DIRECT PLAN - GROWTH,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153498,SBI Income Plus Arbitrage Active FOF- Direct Plan- Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153501,SBI Income Plus Arbitrage Active FOF- Direct Plan- Income Distribution Cum Capital Withdrawal Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
153500,SBI Income Plus Arbitrage Active FOF- Regular Plan- Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153499,SBI Income Plus Arbitrage Active FOF- Regular Plan- Income Distribution Cum Capital Withdrawal Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
152734,SBI Silver ETF FOF- Regular Plan - Income Distribution Cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
152735,SBI Silver ETF Fund of Fund- Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
152736,SBI Silver ETF Fund of Fund- Direct Plan - Income Distribution Cum Capital Withdrawal Option (IDCW),Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
152733,SBI Silver ETF Fund of Fund- Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
154123,Sundaram Income Plus Arbitrage Active FoF Fund-Direct-Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
154124,Sundaram Income Plus Arbitrage Active FoF Fund-Direct-IDCW Payout,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
154127,Sundaram Income Plus Arbitrage Active FoF Fund-Regular-Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
154125,Sundaram Income Plus Arbitrage Active FoF Fund-Regular-IDCW Payout,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
152287,Tata Gold ETF Fund of Fund Direct Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
152288,Tata Gold ETF Fund of Fund Direct Plan IDCW Payout Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
152289,Tata Gold ETF Fund of Fund Direct Plan IDCW Reinvestment Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
152290,Tata Gold ETF Fund of Fund Regular Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
152286,Tata Gold ETF Fund of Fund Regular Plan IDCW Payout Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
152291,Tata Gold ETF Fund of Fund Regular Plan IDCW Reinvestment Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
153513,Tata Income Plus Arbitrage Active FOF - Direct Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153512,Tata Income Plus Arbitrage Active FOF - Direct Plan IDCW Payout Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
153509,Tata Income Plus Arbitrage Active FOF - Direct Plan IDCW Reinvestment Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
153511,Tata Income Plus Arbitrage Active FOF - Regular Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153510,Tata Income Plus Arbitrage Active FOF - Regular Plan IDCW Payout Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
153514,Tata Income Plus Arbitrage Active FOF - Regular Plan IDCW Reinvestment Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
150345,Tata Nifty India Digital ETF Fund of Fund -Regular Plan-Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
150341,Tata Nifty India Digital ETF Fund of Fund-Direct Plan- IDCW Reinvestment,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
150344,Tata Nifty India Digital ETF Fund of Fund-Direct Plan-Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
150340,Tata Nifty India Digital ETF Fund of Fund-Direct Plan-IDCW Payout,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
150342,Tata Nifty India Digital ETF Fund of Fund-Regular Plan-IDCW Payout,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
150343,Tata Nifty India Digital ETF Fund of Fund-Regular Plan-IDCW Reinvestment,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
152293,Tata Silver ETF Fund of Fund Direct Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
152294,Tata Silver ETF Fund of Fund Direct Plan IDCW Payout Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
152295,Tata Silver ETF Fund of Fund Direct Plan IDCW Reinvestment Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
152297,Tata Silver ETF Fund of Fund Regular Plan Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
152296,Tata Silver ETF Fund of Fund Regular Plan IDCW Payout Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
152292,Tata Silver ETF Fund of Fund Regular Plan IDCW Reinvestment Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
154131,THE WEALTH COMPANY GOLD ETF FOF DIRECT GROWTH,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
154132,THE WEALTH COMPANY GOLD ETF FOF DIRECT IDCW,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
154133,THE WEALTH COMPANY GOLD ETF FOF REGULAR GROWTH,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
154134,THE WEALTH COMPANY GOLD ETF FOF REGULAR IDCW,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
153824,Union Diversified Equity All Cap Active FOF - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Sectoral & Speciality,SIF,TRUE,OFF
153825,Union Diversified Equity All Cap Active FOF - Direct Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Sectoral & Speciality,SIF,FALSE,OFF
153822,Union Diversified Equity All Cap Active FOF - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Sectoral & Speciality,SIF,TRUE,OFF
153823,Union Diversified Equity All Cap Active FOF - Regular Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Sectoral & Speciality,SIF,FALSE,OFF
153340,Union Gold ETF Fund of Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153339,Union Gold ETF Fund of Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
153338,Union Gold ETF Fund of Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153341,Union Gold ETF Fund of Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
153575,Union Income Plus Arbitrage Active FOF - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153576,Union Income Plus Arbitrage Active FOF - Direct Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,FALSE,OFF
153573,Union Income Plus Arbitrage Active FOF - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153574,Union Income Plus Arbitrage Active FOF - Regular Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,FALSE,OFF
150714,UTI Gold ETF Fund of Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
150715,UTI Gold ETF Fund of Fund - Regular Plan - Growth Opton,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153442,UTI Income Plus Arbitrage Active Fund of Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153441,UTI Income Plus Arbitrage Active Fund of Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
151731,UTI Silver ETF Fund of Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
151732,UTI Silver ETF Fund of Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Regular,Other,Other,TRUE,OFF
153011,Zerodha Gold ETF FoF-Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153757,Zerodha Multi Asset Passive FoF - Direct - Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
153656,Zerodha Silver ETF FoF - Direct Growth,Open Ended Schemes ( Other Scheme - FoF Domestic ),Direct,Other,Other,TRUE,OFF
132141,Aditya Birla Sun Life Global Emerging Opportunities Fund - Direct - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
132140,Aditya Birla Sun Life Global Emerging Opportunities Fund - Direct plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
132139,Aditya Birla Sun Life Global Emerging Opportunities Fund - Regular - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
132138,Aditya Birla SUn Life Global Emerging Opportunities Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
132009,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund - Retail Plan - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
132005,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund- Retail Plan - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
132010,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund-DIRECT - RETAIL - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
132003,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund-REGULAR - RETAIL - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
152140,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Direct Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
152139,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Direct IDCW Payout,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
152142,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Regular Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
152144,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Regular IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
152150,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Direct Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
152145,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Direct IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
152147,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Regular Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
152149,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Regular IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
148485,Axis Global Equity Alpha Fund of Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
148487,Axis Global Equity Alpha Fund of Fund - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
148486,Axis Global Equity Alpha Fund of Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
148488,Axis Global Equity Alpha Fund of Fund - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
148954,Axis Global Innovation Fund of Fund - Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
148955,Axis Global Innovation Fund of Fund - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
148953,Axis Global Innovation Fund of Fund - Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
148956,Axis Global Innovation Fund of Fund - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
148699,Axis Greater China Equity Fund of Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
148700,Axis Greater China Equity Fund of Fund - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
148701,Axis Greater China Equity Fund of Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
148702,Axis Greater China Equity Fund of Fund - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
150751,Axis NASDAQ 100 US Specific Equity Passive FOF - Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
150749,Axis NASDAQ 100 US Specific Equity Passive FOF - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
150750,Axis NASDAQ 100 US Specific Equity Passive FOF - Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
150748,Axis NASDAQ 100 US Specific Equity Passive FOF - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
152240,Axis US Specific Treasury Dynamic Debt Passive FOF - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
152241,Axis US Specific Treasury Dynamic Debt Passive FOF - Direct Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
152239,Axis US Specific Treasury Dynamic Debt Passive FOF - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
152238,Axis US Specific Treasury Dynamic Debt Passive FOF - Regular Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
149098,Bandhan US specific Equity Active FOF - GROWTH - DIRECT PLAN,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
149100,Bandhan US specific Equity Active FOF - GROWTH - REGULAR PLAN,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
149099,Bandhan US specific Equity Active FOF - IDCW - DIRECT PLAN,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
149097,Bandhan US specific Equity Active FOF - IDCW - REGULAR PLAN,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
151548,Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF - DIRECT PLAN - GROWTH,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
151549,Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF - DIRECT PLAN - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
151546,Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF - REGULAR PLAN - GROWTH,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
151547,Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF- REGULAR PLAN- IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
150285,Baroda BNP Paribas Aqua Fund of Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
150287,Baroda BNP Paribas Aqua Fund of Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
150286,Baroda BNP Paribas Aqua Fund of Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
150284,Baroda BNP Paribas Aqua Fund of Fund - Regular Plan Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
119276,DSP Global Clean Energy Overseas Equity Omni FoF - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
112126,DSP Global Clean Energy Overseas Equity Omni FoF - Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
112127,DSP Global Clean Energy Overseas Equity Omni FoF - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
119275,DSP Global Clean Energy Overseas Equity Omni FoF Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
149816,DSP Global Innovation Overseas Equity Omni FoF - Direct - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
149815,DSP Global Innovation Overseas Equity Omni FoF - Direct - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
149817,DSP Global Innovation Overseas Equity Omni FoF - Regular - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
149814,DSP Global Innovation Overseas Equity Omni FoF - Regular - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
152528,DSP US Specific Debt Passive FoF - Direct - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
152529,DSP US Specific Debt Passive FoF - Direct - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
152527,DSP US Specific Debt Passive FoF - Regular - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
152530,DSP US Specific Debt Passive FoF - Regular - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
119252,DSP US Specific Equity Omni FoF - Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
119253,DSP US Specific Equity Omni FoF - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
117691,DSP US Specific Equity Omni FoF - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
117692,DSP US Specific Equity Omni FoF - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
119277,DSP World Gold Mining Overseas Equity Omni FoF - Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
119278,DSP World Gold Mining Overseas Equity Omni FoF - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
106597,DSP World Gold Mining Overseas Equity Omni FoF - Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
106596,DSP World Gold Mining Overseas Equity Omni FoF - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
119279,DSP World Mining Overseas Equity Omni FoF - Direct Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
119280,DSP World Mining Overseas Equity Omni FoF - Direct Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
112293,DSP World Mining Overseas Equity Omni FoF - Regular Plan - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
112347,DSP World Mining Overseas Equity Omni FoF - Regular Plan - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,FALSE,OFF
140256,Edelweiss ASEAN Equity Off-shore Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
140255,Edelweiss ASEAN Equity Off-shore Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
140327,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
140328,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
140296,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
140295,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Regular Plan,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
140242,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
148063,Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
148064,Edelweiss US Technology Equity Fund of Fund- Regular Plan- Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
140274,Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
140273,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,Open Ended Schemes ( Other Scheme - FoF Overseas ),Regular,Other,Other,TRUE,OFF
118551,Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - Growth,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,TRUE,OFF
118550,Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - IDCW,Open Ended Schemes ( Other Scheme - FoF Overseas ),Direct,Other,Other,FALSE,OFF
